"age","workclass","fnlwgt","education","education.num","marital.status","occupation","relationship","race","sex","capital.gain","capital.loss","hours.per.week","native.country","class"
32," Private",216145," HS-grad",9," Married-civ-spouse"," Sales"," Husband"," White"," Male",3908,0,40," United-States"," <=50K"
37," Self-emp-not-inc",241998," Some-college",10," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",0,0,50," United-States"," <=50K"
43," Private",191149," HS-grad",9," Separated"," Other-service"," Unmarried"," Black"," Female",0,0,40," United-States"," <=50K"
45," Self-emp-inc",204205," Some-college",10," Married-civ-spouse"," Exec-managerial"," Wife"," White"," Female",0,0,45," ?"," >50K"
26," Private",31143," Some-college",10," Divorced"," Tech-support"," Not-in-family"," White"," Male",0,0,45," United-States"," <=50K"
34," Private",158800," HS-grad",9," Divorced"," Craft-repair"," Not-in-family"," White"," Female",0,0,40," United-States"," <=50K"
26," Private",121559," HS-grad",9," Married-civ-spouse"," Other-service"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
19," Private",162954," HS-grad",9," Never-married"," Handlers-cleaners"," Own-child"," White"," Male",0,0,25," United-States"," <=50K"
26," State-gov",109193," Bachelors",13," Never-married"," Prof-specialty"," Own-child"," White"," Female",0,0,24," United-States"," <=50K"
35," Private",241306," Assoc-voc",11," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",3471,0,45," United-States"," >50K"
41," Private",220694," HS-grad",9," Married-civ-spouse"," Craft-repair"," Husband"," Black"," Male",0,0,40," United-States"," <=50K"
48," Private",248059," Some-college",10," Widowed"," Sales"," Unmarried"," White"," Female",0,1669,40," United-States"," <=50K"
34," Private",228881," Assoc-voc",11," Separated"," Other-service"," Unmarried"," Black"," Female",0,0,60," United-States"," <=50K"
38," Private",170861," 11th",7," Married-spouse-absent"," Machine-op-inspct"," Own-child"," White"," Female",0,0,40," Columbia"," <=50K"
26," Private",279833," Assoc-voc",11," Married-civ-spouse"," Farming-fishing"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
32," Private",185027," Some-college",10," Married-civ-spouse"," Prof-specialty"," Wife"," White"," Female",0,0,40," ?"," >50K"
43," Private",133584," HS-grad",9," Never-married"," Adm-clerical"," Unmarried"," Black"," Female",0,0,35," Jamaica"," <=50K"
64," Private",181232," Bachelors",13," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,40," United-States"," >50K"
38," Private",195686," HS-grad",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
20," Private",109952," Some-college",10," Never-married"," Other-service"," Own-child"," White"," Female",0,0,30," Iran"," <=50K"
50," Self-emp-not-inc",183915," 9th",5," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
50," Local-gov",177705," Some-college",10," Married-civ-spouse"," Protective-serv"," Husband"," White"," Male",0,0,40," United-States"," >50K"
27," Private",86681," Some-college",10," Never-married"," Adm-clerical"," Unmarried"," White"," Female",0,0,40," United-States"," <=50K"
29," Private",132686," 7th-8th",4," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",5013,0,40," United-States"," <=50K"
22," Private",170800," Assoc-voc",11," Never-married"," Adm-clerical"," Other-relative"," White"," Female",0,0,40," United-States"," <=50K"
42," Self-emp-inc",23813," Some-college",10," Married-civ-spouse"," Sales"," Husband"," White"," Male",0,1485,45," United-States"," <=50K"
42," Private",211253," Bachelors",13," Married-civ-spouse"," Adm-clerical"," Husband"," Asian-Pac-Islander"," Male",0,0,50," India"," <=50K"
64," Private",270333," Bachelors",13," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,40," United-States"," >50K"
37," Private",270059," Assoc-voc",11," Married-civ-spouse"," Exec-managerial"," Husband"," Black"," Male",0,0,40," United-States"," >50K"
48," Private",83444," 11th",7," Married-civ-spouse"," Other-service"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
51," Federal-gov",190333," Some-college",10," Married-civ-spouse"," Other-service"," Wife"," White"," Female",0,1977,40," United-States"," >50K"
31," Private",123983," HS-grad",9," Never-married"," Sales"," Not-in-family"," White"," Male",0,0,45," United-States"," <=50K"
25," Private",112835," Bachelors",13," Never-married"," Prof-specialty"," Not-in-family"," White"," Male",0,0,50," United-States"," <=50K"
29," Private",228346," HS-grad",9," Never-married"," Adm-clerical"," Unmarried"," White"," Female",0,0,40," United-States"," <=50K"
73," Self-emp-not-inc",161251," Assoc-voc",11," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",0,0,50," United-States"," <=50K"
36," Private",408229," Bachelors",13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,50," United-States"," >50K"
45," Self-emp-inc",117605," Bachelors",13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,50," United-States"," >50K"
33," Private",251521," HS-grad",9," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",0,0,55," United-States"," <=50K"
66," Self-emp-inc",197816," Some-college",10," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,1," United-States"," >50K"
47," Private",239865," HS-grad",9," Never-married"," Adm-clerical"," Unmarried"," Black"," Female",0,0,40," United-States"," <=50K"
20," Private",275357," HS-grad",9," Never-married"," Sales"," Not-in-family"," White"," Female",0,0,84," United-States"," <=50K"
17," ?",213055," 11th",7," Married-civ-spouse"," ?"," Wife"," Asian-Pac-Islander"," Female",7688,0,25," China"," >50K"
52," Local-gov",100226," 9th",5," Divorced"," Other-service"," Unmarried"," White"," Female",0,0,40," United-States"," <=50K"
21," ?",162160," Some-college",10," Never-married"," ?"," Own-child"," Asian-Pac-Islander"," Female",0,0,40," United-States"," <=50K"
37," Private",123211," HS-grad",9," Married-civ-spouse"," Sales"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
55," Local-gov",165695," Bachelors",13," Married-civ-spouse"," Craft-repair"," Wife"," White"," Female",0,0,10," Cuba"," <=50K"
38," Private",338320," Masters",14," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,40," United-States"," >50K"
28," Private",109165," Assoc-acdm",12," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
24," Private",154422," HS-grad",9," Never-married"," Machine-op-inspct"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
51," Federal-gov",97934," Bachelors",13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,70," United-States"," >50K"
45," Private",236040," Bachelors",13," Divorced"," Exec-managerial"," Other-relative"," White"," Female",0,0,40," United-States"," <=50K"
35," Self-emp-inc",79586," Some-college",10," Married-civ-spouse"," Exec-managerial"," Husband"," Black"," Male",0,0,70," United-States"," <=50K"
32," Local-gov",168387," Bachelors",13," Married-civ-spouse"," Protective-serv"," Husband"," White"," Male",0,0,40," United-States"," >50K"
45," Private",240356," Bachelors",13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,60," United-States"," >50K"
37," Private",95855," Some-college",10," Divorced"," Adm-clerical"," Unmarried"," White"," Female",0,0,40," United-States"," <=50K"
41," Private",308296," HS-grad",9," Married-civ-spouse"," Farming-fishing"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
51," Private",228516," Some-college",10," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,47," United-States"," >50K"
46," State-gov",247992," 7th-8th",4," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
22," Private",60668," Some-college",10," Never-married"," Sales"," Unmarried"," White"," Female",0,0,40," United-States"," <=50K"
46," Private",149949," HS-grad",9," Widowed"," Craft-repair"," Unmarried"," White"," Male",0,0,40," United-States"," <=50K"
40," Self-emp-not-inc",204235," Assoc-voc",11," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",3137,0,40," United-States"," >50K"
19," Private",389143," Some-college",10," Never-married"," Adm-clerical"," Not-in-family"," White"," Male",0,0,50," United-States"," <=50K"
23," Private",216672," Bachelors",13," Never-married"," Exec-managerial"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
57," Federal-gov",414994," Some-college",10," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,50," United-States"," >50K"
62," Local-gov",33365," HS-grad",9," Widowed"," Transport-moving"," Unmarried"," White"," Male",0,0,60," United-States"," <=50K"
25," Private",310864," HS-grad",9," Never-married"," Sales"," Not-in-family"," White"," Female",0,0,40," United-States"," <=50K"
36," Private",279615," Prof-school",15," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,1977,45," United-States"," >50K"
42," Self-emp-not-inc",183765," Masters",14," Married-civ-spouse"," Sales"," Husband"," White"," Male",3103,0,45," United-States"," >50K"
26," Local-gov",197764," Bachelors",13," Never-married"," Prof-specialty"," Not-in-family"," White"," Female",0,0,40," United-States"," <=50K"
49," Local-gov",215895," Masters",14," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,45," United-States"," >50K"
36," Private",166988," HS-grad",9," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
25," Self-emp-not-inc",257574," Some-college",10," Never-married"," Other-service"," Not-in-family"," Black"," Male",594,0,50," United-States"," <=50K"
19," Self-emp-not-inc",305834," 12th",8," Never-married"," Adm-clerical"," Own-child"," White"," Female",14084,0,35," United-States"," <=50K"
21," ?",278391," Some-college",10," Never-married"," ?"," Own-child"," White"," Male",0,0,30," United-States"," >50K"
24," State-gov",147719," Some-college",10," Never-married"," Craft-repair"," Own-child"," White"," Male",0,0,50," United-States"," <=50K"
50," Local-gov",100480," Masters",14," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
73," Private",26248," Some-college",10," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",3137,0,20," United-States"," <=50K"
21," Private",460835," HS-grad",9," Never-married"," Handlers-cleaners"," Unmarried"," White"," Male",0,0,40," United-States"," <=50K"
27," Private",97165," Bachelors",13," Never-married"," Prof-specialty"," Not-in-family"," White"," Male",0,0,40," United-States"," <=50K"
36," Private",187046," Bachelors",13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",7688,0,40," Germany"," >50K"
18," Private",118938," Some-college",10," Never-married"," Other-service"," Own-child"," White"," Male",0,0,20," United-States"," <=50K"
22," Self-emp-not-inc",197387," HS-grad",9," Never-married"," Sales"," Not-in-family"," White"," Male",0,0,40," United-States"," <=50K"
21," Private",188535," HS-grad",9," Never-married"," Transport-moving"," Other-relative"," White"," Female",0,0,50," United-States"," <=50K"
19," ?",220517," Some-college",10," Never-married"," ?"," Own-child"," White"," Female",0,0,35," United-States"," <=50K"
18," Private",210574," HS-grad",9," Never-married"," Sales"," Own-child"," White"," Female",0,0,15," United-States"," <=50K"
22," Private",182117," Bachelors",13," Never-married"," Sales"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
19," Private",138760," HS-grad",9," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,0,40," United-States"," <=50K"
21," Private",231866," HS-grad",9," Never-married"," Adm-clerical"," Unmarried"," White"," Male",0,0,40," United-States"," <=50K"
59," ?",556688," HS-grad",9," Married-civ-spouse"," ?"," Husband"," Black"," Male",0,0,60," United-States"," >50K"
31," Private",117507," Masters",14," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,1977,55," United-States"," >50K"
32," Private",372317," HS-grad",9," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,45," Guatemala"," <=50K"
68," Private",165017," HS-grad",9," Widowed"," Exec-managerial"," Not-in-family"," White"," Female",0,0,40," United-States"," <=50K"
24," ?",151153," Assoc-voc",11," Never-married"," ?"," Own-child"," White"," Male",0,0,60," United-States"," <=50K"
22," Private",265148," Some-college",10," Never-married"," Adm-clerical"," Not-in-family"," White"," Male",0,0,40," United-States"," <=50K"
24," Private",235071," 7th-8th",4," Never-married"," Farming-fishing"," Unmarried"," Black"," Male",0,0,40," United-States"," <=50K"
36," Private",184655," HS-grad",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,1740,40," United-States"," <=50K"
41," Private",445382," HS-grad",9," Divorced"," Adm-clerical"," Unmarried"," Black"," Female",0,0,40," United-States"," <=50K"
49," Self-emp-inc",229737," Bachelors",13," Never-married"," Farming-fishing"," Not-in-family"," White"," Male",0,0,35," United-States"," <=50K"
22," State-gov",119838," Some-college",10," Never-married"," Other-service"," Not-in-family"," White"," Male",0,0,40," United-States"," <=50K"
22," Private",204596," 5th-6th",3," Never-married"," Farming-fishing"," Other-relative"," White"," Male",0,0,40," Guatemala"," <=50K"
48," Private",36177," 10th",6," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,4," United-States"," <=50K"
49," Private",206947," HS-grad",9," Divorced"," Adm-clerical"," Not-in-family"," White"," Male",0,0,45," United-States"," <=50K"
20," Private",50648," 12th",8," Never-married"," Farming-fishing"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
32," Private",196342," Masters",14," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,45," United-States"," <=50K"
30," Private",207301," Assoc-acdm",12," Never-married"," Machine-op-inspct"," Own-child"," White"," Female",0,0,40," United-States"," <=50K"
30," Private",169841," Bachelors",13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,48," United-States"," <=50K"
62," Self-emp-inc",159908," Assoc-voc",11," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",0,0,34," ?"," <=50K"
39," Private",238008," HS-grad",9," Never-married"," Craft-repair"," Not-in-family"," White"," Male",0,0,40," United-States"," <=50K"
45," Private",234652," 5th-6th",3," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",0,0,40," Mexico"," <=50K"
47," Local-gov",246891," Bachelors",13," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
23," Private",233626," HS-grad",9," Never-married"," Machine-op-inspct"," Own-child"," White"," Female",0,0,40," United-States"," <=50K"
38," Private",241962," Bachelors",13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,1977,40," United-States"," >50K"
23," Private",434467," Bachelors",13," Never-married"," Sales"," Own-child"," White"," Male",0,0,45," United-States"," <=50K"
